logged_at_utc,scan_type,ticker,yf_first,yf_last,yf_bars,sa_first,sa_last,sa_bars,common_days,sa_staleness_days,close_pct_diff_last,close_pct_diff_max,close_pct_diff_mean,adj_pct_diff_last,adj_pct_diff_max,last_common_date,yf_close,sa_close,sa_adj,yf_volume,sa_volume,volume_pct_diff_last,ohlc_pct_diff_max_last,note
2026-09-10T20:30:05.087682+00:00,post_close,RF,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,1.9409,1.3726,2888.9999,3140.0,2026-09-09,29.89,29.89,1.0,6068800,6068828,-0.0005,0.0166,
2026-09-10T20:30:05.087682+00:00,post_close,SBUX,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,1.1506,0.7011,9904.0001,10755.0,2026-09-09,100.04,100.04,1.0,5929100,5932035.400034,-0.0495,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,SYK,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,0.5354,0.1905,27439.0015,35125.0,2026-09-09,275.39,275.39,1.0,5500600,5501341,-0.0135,0.0018,
2026-09-10T20:30:05.087682+00:00,post_close,TFC,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,2.0165,1.178,4915.0002,5224.9998,2026-09-09,50.15,50.15,1.0,5556700,5558110.551789,-0.0254,0.01,
2026-09-10T20:30:05.087682+00:00,post_close,TGT,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,1.6905,0.9651,15652.0004,16888.9999,2026-09-09,157.52,157.52,1.0,3393400,3394933.300798,-0.0452,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,TJX,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,0.64,0.3833,12512.0003,16741.0005,2026-09-09,126.12,126.12,1.0,8368000,8369229.982009,-0.0147,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,TMO,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,0.1988,0.054,60469.0002,63271.0022,2026-09-09,605.69,605.69,1.0,1962400,1962455,-0.0028,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,TSLA,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,0.0013,0.0,36680.9998,44426.9989,2026-09-09,367.81,367.81,1.0,32564300,32564336.431245,-0.0001,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,TSM,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,0.514,0.1276,43435.9985,47657.0007,2026-09-09,435.36,435.36,1.0,7499300,7499342.710003,-0.0006,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,TXN,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,1.0124,0.5479,26058.9996,33128.0002,2026-09-09,261.59,261.59,1.0,4253000,4254016,-0.0239,0.002,
2026-09-10T20:30:05.087682+00:00,post_close,UMBF,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.3553,0.3553,0.166,14022.0001,15158.0215,2026-09-09,141.22,140.72,1.0,541600,541598.273226,0.0003,0.3588,
2026-09-10T20:30:05.087682+00:00,post_close,UNH,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,0.5679,0.2975,39205.9998,43535.0006,2026-09-09,393.06,393.06,1.0,7735200,7737638.670553,-0.0315,0.0,
2026-09-10T20:30:05.087682+00:00,post_close,VRTX,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,-0.0,0.0011,0.0,52011.9995,55696.0022,2026-09-09,521.12,521.12,1.0,958300,958510.59261,-0.022,0.0009,
2026-09-10T20:30:05.087682+00:00,post_close,ZION,2026-03-11,2026-09-10,127,2025-09-09,2026-09-09,252,126,1,0.0,1.4169,0.8344,6711.0001,7230.9994,2026-09-09,68.11,68.11,1.0,950700,950737.335495,-0.0039,0.0074,
2026-09-11T12:31:11.148739+00:00,pre_market,ABBV,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.5237,0.633,25400.0,26497.0001,2026-09-10,255.0,255,1.0,4396100,4397653.924276,-0.0353,0.002,
2026-09-11T12:31:11.148739+00:00,pre_market,ABT,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.3272,0.5965,10236.0001,11566.9998,2026-09-10,103.36,103.36,1.0,7844700,7845268,-0.0072,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,ADI,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.5761,0.4092,36025.0,44448.0007,2026-09-10,361.25,361.25,1.0,2971200,2972342.495267,-0.0384,0.0006,
2026-09-11T12:31:11.148739+00:00,pre_market,AMAT,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.2309,0.143,45301.001,72200.0018,2026-09-10,454.01,454.01,1.0,4837400,4844231.367243,-0.141,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,AMD,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.0011,0.0,50260.0006,57990.9973,2026-09-10,503.6,503.6,1.0,15959000,16005496.52585,-0.2905,0.0004,
2026-09-11T12:31:11.148739+00:00,pre_market,AMGN,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.3261,0.7868,38147.0001,44311.9995,2026-09-10,382.47,382.47,1.0,3430900,3431980,-0.0315,0.001,
2026-09-11T12:31:11.148739+00:00,pre_market,AMZN,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.0,0.0,25088.9999,28301.9989,2026-09-10,251.89,251.89,1.0,25443300,25484814,-0.1629,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,ASML,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.3468,0.1515,168643.0054,198843.9698,2026-09-10,1687.4301,1687.43,1.0,1078100,1080300.97815,-0.2037,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,AVGO,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.367,0.1003,35982.9987,48057.0011,2026-09-10,360.83,360.83,1.0,23952400,23994294.849803,-0.1746,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,BKNG,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.2415,0.2508,0.1204,17333.0002,21393.7832,2026-09-10,174.33,173.91,1.0,6423700,6424355,-0.0102,0.2443,
2026-09-11T12:31:11.148739+00:00,pre_market,BMY,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,2.1254,0.8127,6275.0,6708.9996,2026-09-10,63.75,63.75,1.0,6495100,6495866.345157,-0.0118,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,CFG,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.3548,0.6883,6862.9997,7373.0003,2026-09-10,69.63,69.63,1.0,5823600,5823734.318963,-0.0023,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,CFR,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.3881,0.9222,16166.0004,16908.0013,2026-09-10,162.66,162.66,1.0,493100,493061,0.0079,0.0031,
2026-09-11T12:31:11.148739+00:00,pre_market,FITB,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.5934,0.5196,5343.0,5836.9999,2026-09-10,54.43,54.43,1.0,4396900,4396916.247954,-0.0004,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,GILD,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.2139,0.3482,14380.9998,15022.0001,2026-09-10,144.81,144.81,1.0,6019300,6019851,-0.0092,0.0023,
2026-09-11T12:31:11.148739+00:00,pre_market,HBAN,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.8931,0.5187,1573.0,1755.9999,2026-09-10,16.73,16.73,1.0,25234600,25234783.257765,-0.0007,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,HD,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,2.1249,1.0512,30469.0002,35689.998,2026-09-10,305.69,305.69,1.0,4482300,4493765.62344,-0.2551,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,ISRG,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.0014,0.0,35945.9991,49186.9995,2026-09-10,360.46,360.46,1.0,3369200,3371482.525904,-0.0677,0.0014,
2026-09-11T12:31:11.148739+00:00,pre_market,JNJ,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.0598,0.6774,26535.0006,27742.9993,2026-09-10,266.35,266.35,1.0,4929500,4931607.182571,-0.0427,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,KEY,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.9202,1.3324,2073.0,2298.9999,2026-09-10,21.73,21.73,1.0,16838200,16838212,-0.0001,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,KLAC,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.2402,0.144,17617.9993,30070.9985,2026-09-10,177.18,177.18,1.0,10640000,10643122.410249,-0.0293,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,LLY,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.3147,0.1838,112200.0,127933.9966,2026-09-10,1123.0,1123,1.0,1995600,1996501.359604,-0.0451,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,LOW,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.089,0.5485,19558.9996,25229.0006,2026-09-10,196.59,196.59,1.0,2487500,2488243.790854,-0.0299,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,MCD,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.3747,0.9671,25205.0003,32564.9981,2026-09-10,253.05,253.05,1.0,4345400,4351900,-0.1494,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,MRK,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.444,0.3883,14371.0007,15544.9997,2026-09-10,144.71,144.71,1.0,7542000,7544530.69975,-0.0335,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,MTB,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.3308,0.9099,23802.0004,25309.0,2026-09-10,239.02,239.02,1.0,1697400,1697400.012611,-0.0,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,MU,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.0574,0.0139,97640.9973,121256.0007,2026-09-10,977.41,977.41,1.0,26071000,26230398.201073,-0.6077,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,NKE,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.9272,1.3788,3561.9999,5469.9999,2026-09-10,36.62,36.62,1.0,29844900,29961018.538154,-0.3876,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,NVDA,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.2281,0.1649,21736.0001,23474.0013,2026-09-10,218.36,218.36,1.0,105482000,105768001.014511,-0.2704,0.0023,
2026-09-11T12:31:11.148739+00:00,pre_market,ONB,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.1597,0.8244,2460.0,2629.0001,2026-09-10,25.6,25.6,1.0,3439600,3439653.344949,-0.0016,0.0199,
2026-09-11T12:31:11.148739+00:00,pre_market,ORLY,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.0,0.0,8451.0002,9840.0002,2026-09-10,85.51,85.51,1.0,4743700,4743675,0.0005,0.0059,
2026-09-11T12:31:11.148739+00:00,pre_market,PFE,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,3.3153,1.7743,2665.0,2802.0,2026-09-10,27.65,27.65,1.0,28805300,28813565,-0.0287,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,PNFP,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.9728,0.5236,9813.9999,10802.9999,2026-09-10,99.14,99.14,1.0,810500,810518,-0.0022,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,QCOM,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.9073,0.69,17588.0005,25002.0005,2026-09-10,176.88,176.88,1.0,15581300,15597657,-0.1049,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,RF,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.9409,1.3618,2895.0001,3140.0,2026-09-10,29.95,29.95,1.0,5978700,5978691.266936,0.0001,0.0169,
2026-09-11T12:31:11.148739+00:00,pre_market,SBUX,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.1506,0.6955,9822.0001,10755.0,2026-09-10,99.22,99.22,1.0,6980100,6981159.498459,-0.0152,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,SYK,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,0.5354,0.189,26901.001,35125.0,2026-09-10,270.01,270.01,1.0,3475600,3476737,-0.0327,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,TFC,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,2.0165,1.1687,4933.0002,5224.9998,2026-09-10,50.33,50.33,1.0,8266400,8266997.840898,-0.0072,0.01,
2026-09-11T12:31:11.148739+00:00,pre_market,TGT,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,1.6905,0.9575,15472.9996,16888.9999,2026-09-10,155.73,155.73,1.0,3209200,3209846.088408,-0.0201,0.0001,
2026-09-11T12:31:11.148739+00:00,pre_market,TJX,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.64,0.3803,12541.9998,16741.0005,2026-09-10,126.42,126.42,1.0,6192600,6195867.265445,-0.0527,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,TMO,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.1988,0.0536,60217.9993,63271.0022,2026-09-10,603.18,603.18,1.0,1545800,1545773.152393,0.0017,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,TSLA,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.0013,0.0,36255.9998,44426.9989,2026-09-10,363.56,363.56,1.0,29596200,29667241.136857,-0.2395,0.0014,
2026-09-11T12:31:11.148739+00:00,pre_market,TSM,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.514,0.1266,42702.9999,47657.0007,2026-09-10,428.03,428.03,1.0,8341200,8368064.837648,-0.321,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,TXN,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.0124,0.5436,25782.0007,33128.0002,2026-09-10,258.82,258.82,1.0,5840200,5840812,-0.0105,0.002,
2026-09-11T12:31:11.148739+00:00,pre_market,UMBF,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.6791,0.5125,13836.9995,15103.9987,2026-09-10,139.37,139.37,1.0,425100,425054.492616,0.0107,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,UNH,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.5679,0.2951,38727.9999,43535.0006,2026-09-10,388.28,388.28,1.0,4339900,4346064.206149,-0.1418,0.0012,
2026-09-11T12:31:11.148739+00:00,pre_market,VRTX,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,-0.0,0.0011,0.0,51355.9998,55696.0022,2026-09-10,514.56,514.56,1.0,815000,815171.911718,-0.0211,0.0,
2026-09-11T12:31:11.148739+00:00,pre_market,ZION,2026-03-11,2026-09-10,127,2025-09-10,2026-09-10,252,127,0,0.0,1.4169,0.8279,6729.0001,7230.9994,2026-09-10,68.29,68.29,1.0,815300,815311.570479,-0.0014,0.0073,
2026-09-11T16:00:20.816596+00:00,mid_session,ABBV,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.5237,0.633,25400.0,26497.0001,2026-09-10,255.0,255,1.0,4396100,4397653.924276,-0.0353,0.002,
2026-09-11T16:00:20.816596+00:00,mid_session,ABT,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.3272,0.5965,10236.0001,11566.9998,2026-09-10,103.36,103.36,1.0,7844700,7845268,-0.0072,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,ADI,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.5761,0.4092,36025.0,44448.0007,2026-09-10,361.25,361.25,1.0,2971200,2972342.495267,-0.0384,0.0006,
2026-09-11T16:00:20.816596+00:00,mid_session,AMAT,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.2309,0.143,45301.001,72200.0018,2026-09-10,454.01,454.01,1.0,4837400,4844231.367243,-0.141,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,AMD,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.0011,0.0,50260.0006,57990.9973,2026-09-10,503.6,503.6,1.0,15959000,16005496.52585,-0.2905,0.0004,
2026-09-11T16:00:20.816596+00:00,mid_session,AMGN,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.3261,0.7868,38147.0001,44311.9995,2026-09-10,382.47,382.47,1.0,3430900,3431980,-0.0315,0.001,
2026-09-11T16:00:20.816596+00:00,mid_session,AMZN,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.0,0.0,25088.9999,28301.9989,2026-09-10,251.89,251.89,1.0,25443300,25484814,-0.1629,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,ASML,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.3468,0.1515,168643.0054,198843.9698,2026-09-10,1687.4301,1687.43,1.0,1078100,1080300.97815,-0.2037,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,AVGO,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.367,0.1003,35982.9987,48057.0011,2026-09-10,360.83,360.83,1.0,23952400,23994294.849803,-0.1746,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,BKNG,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.2415,0.2508,0.1204,17333.0002,21393.7832,2026-09-10,174.33,173.91,1.0,6423700,6424355,-0.0102,0.2443,
2026-09-11T16:00:20.816596+00:00,mid_session,BMY,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,2.1254,0.8127,6275.0,6708.9996,2026-09-10,63.75,63.75,1.0,6495100,6495866.345157,-0.0118,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,CFG,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.3548,0.6883,6862.9997,7373.0003,2026-09-10,69.63,69.63,1.0,5823600,5823734.318963,-0.0023,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,CFR,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.3881,0.9222,16166.0004,16908.0013,2026-09-10,162.66,162.66,1.0,493100,493061,0.0079,0.0031,
2026-09-11T16:00:20.816596+00:00,mid_session,FITB,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.5934,0.5196,5343.0,5836.9999,2026-09-10,54.43,54.43,1.0,4396900,4396916.247954,-0.0004,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,GILD,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.2139,0.3482,14380.9998,15022.0001,2026-09-10,144.81,144.81,1.0,6019300,6019851,-0.0092,0.0023,
2026-09-11T16:00:20.816596+00:00,mid_session,HBAN,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.8931,0.5187,1573.0,1755.9999,2026-09-10,16.73,16.73,1.0,25234600,25234783.257765,-0.0007,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,HD,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,2.1249,1.0512,30469.0002,35689.998,2026-09-10,305.69,305.69,1.0,4482300,4493765.62344,-0.2551,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,ISRG,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.0014,0.0,35945.9991,49186.9995,2026-09-10,360.46,360.46,1.0,3369200,3371482.525904,-0.0677,0.0014,
2026-09-11T16:00:20.816596+00:00,mid_session,JNJ,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.0598,0.6774,26535.0006,27742.9993,2026-09-10,266.35,266.35,1.0,4929500,4931607.182571,-0.0427,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,KEY,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.9202,1.3324,2073.0,2298.9999,2026-09-10,21.73,21.73,1.0,16838200,16838212,-0.0001,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,KLAC,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.2402,0.144,17617.9993,30070.9985,2026-09-10,177.18,177.18,1.0,10640000,10643122.410249,-0.0293,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,LLY,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.3147,0.1838,112200.0,127933.9966,2026-09-10,1123.0,1123,1.0,1995600,1996501.359604,-0.0451,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,LOW,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.089,0.5485,19558.9996,25228.999,2026-09-10,196.59,196.59,1.0,2487500,2488243.790854,-0.0299,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,MCD,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.3747,0.9671,25205.0003,32564.9981,2026-09-10,253.05,253.05,1.0,4345400,4351900,-0.1494,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,MRK,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.444,0.3883,14371.0007,15544.9997,2026-09-10,144.71,144.71,1.0,7542000,7544530.69975,-0.0335,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,MTB,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.3308,0.9099,23802.0004,25309.0,2026-09-10,239.02,239.02,1.0,1697400,1697400.012611,-0.0,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,MU,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.0574,0.0139,97640.9973,121256.0007,2026-09-10,977.41,977.41,1.0,26071000,26230398.201073,-0.6077,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,NKE,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.9272,1.3788,3561.9999,5469.9999,2026-09-10,36.62,36.62,1.0,29844900,29961018.538154,-0.3876,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,NVDA,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.2281,0.1649,21736.0001,23474.0013,2026-09-10,218.36,218.36,1.0,105482000,105768001.014511,-0.2704,0.0023,
2026-09-11T16:00:20.816596+00:00,mid_session,ONB,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.1597,0.8244,2460.0,2629.0001,2026-09-10,25.6,25.6,1.0,3439600,3439653.344949,-0.0016,0.0199,
2026-09-11T16:00:20.816596+00:00,mid_session,ORLY,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.0,0.0,8451.0002,9840.0002,2026-09-10,85.51,85.51,1.0,4743700,4743675,0.0005,0.0059,
2026-09-11T16:00:20.816596+00:00,mid_session,PFE,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,3.3153,1.7743,2665.0,2802.0,2026-09-10,27.65,27.65,1.0,28805300,28813565,-0.0287,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,PNFP,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.9728,0.5236,9813.9999,10802.9999,2026-09-10,99.14,99.14,1.0,810500,810518,-0.0022,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,QCOM,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.9073,0.69,17588.0005,25001.999,2026-09-10,176.88,176.88,1.0,15581300,15597657,-0.1049,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,RF,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.9409,1.3618,2895.0001,3140.0,2026-09-10,29.95,29.95,1.0,5978700,5978691.266936,0.0001,0.0169,
2026-09-11T16:00:20.816596+00:00,mid_session,SBUX,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,1.1506,0.6955,9822.0001,10755.0,2026-09-10,99.22,99.22,1.0,6980100,6981159.498459,-0.0152,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,SYK,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,0.5354,0.189,26901.001,35125.0,2026-09-10,270.01,270.01,1.0,3475600,3476737,-0.0327,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,TFC,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,0.0,2.0165,1.1687,4933.0002,5224.9998,2026-09-10,50.33,50.33,1.0,8266400,8266997.840898,-0.0072,0.01,
2026-09-11T16:00:20.816596+00:00,mid_session,TGT,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,1.6905,0.9575,15472.9996,16888.9999,2026-09-10,155.73,155.73,1.0,3209200,3209846.088408,-0.0201,0.0001,
2026-09-11T16:00:20.816596+00:00,mid_session,TJX,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.64,0.3803,12541.9998,16741.0005,2026-09-10,126.42,126.42,1.0,6192600,6195867.265445,-0.0527,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,TMO,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.1988,0.0536,60217.9993,63271.0022,2026-09-10,603.18,603.18,1.0,1545800,1545773.152393,0.0017,0.0,
2026-09-11T16:00:20.816596+00:00,mid_session,TSLA,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.0013,0.0,36255.9998,44426.9989,2026-09-10,363.56,363.56,1.0,29596200,29667241.136857,-0.2395,0.0014,
2026-09-11T16:00:20.816596+00:00,mid_session,TSM,2026-03-11,2026-09-11,128,2025-09-10,2026-09-10,252,127,1,-0.0,0.514,0.1266,42702.9999,47657.0007,2026-09-10,428.03,428.03,1.0,8341200,8368064.837648,-0.321,0.0,
